StudentId,CourseId,Section no,seat no
1899,53,1,81
1900,10,2,54
1900,26,2,76
1900,62,2,70
1901,5,2,136
1901,36,2,131
1901,59,2,78
1902,119,2,80
1902,9,2,53
1902,90,2,62
1902,78,1,60
1903,120,1,55
1903,146,1,76
1903,41,1,72
1904,124,2,84
1904,88,2,69
1904,56,1,80
1905,26,2,77
1905,43,1,77
1905,58,1,158
1905,101,1,64
1906,29,1,60
1906,150,1,77
1906,106,2,67
1907,62,1,76
1907,86,1,72
1907,82,1,59
1908,148,1,60
1908,144,1,67
1908,43,2,99
1908,101,2,77
1909,88,2,70
1909,62,2,71
1909,64,2,69
1909,2,1,190
1910,134,2,78
1910,120,2,81
1910,105,2,69
1911,130,2,76
1911,1,1,174
1911,113,1,83
1912,67,1,75
1912,29,1,61
1912,3,2,72
1913,114,2,47
1913,148,1,61
1913,127,2,65
1914,78,2,189
1914,17,1,74
1914,118,1,181
1915,6,1,60
1915,134,2,79
1915,101,2,78
1916,74,1,82
1916,146,1,77
1916,113,1,84
1917,141,2,54
1917,114,1,86
1917,137,2,68
1917,9,1,72
1918,45,1,169
1918,97,2,63
1918,38,2,71
1919,2,1,191
1919,49,2,172
1919,80,1,82
1920,68,1,69
1920,118,2,64
1920,84,2,65
1921,13,2,71
1921,88,1,57
1921,68,1,70
1922,46,2,73
1922,101,2,79
1922,83,2,66
1923,96,2,162
1923,20,2,78
1923,29,1,62
1924,100,1,68
1924,125,2,78
1924,122,2,73
1925,30,1,61
1925,53,1,82
1925,95,2,78
1925,3,2,73
1926,146,1,78
1926,135,1,85
1926,67,1,76
1926,15,2,82
1927,47,2,81
1927,72,1,76
1927,30,1,62
1928,69,1,65
1928,9,2,54
1928,30,2,57
1929,70,2,129
1929,16,1,69
1929,32,2,61
1930,76,2,172
1930,57,1,66
1930,56,1,81
1931,29,1,63
1931,24,1,73
1931,86,1,73
1932,10,2,55
1932,97,1,55
1932,18,2,72
1932,74,1,83
1933,139,2,185
1933,20,2,79
1933,23,2,133
1934,80,1,83
1934,101,1,65
1934,69,2,65
1934,65,2,83
1935,52,1,71
1935,89,2,72
1935,121,2,60
1936,121,2,61
1936,132,1,71
1936,42,2,74
1937,70,2,130
1937,113,1,85
1937,95,2,79
1938,12,2,161
1938,102,2,72
1938,41,1,73
1939,3,1,60
1939,43,2,100
1939,126,1,78
1940,49,2,173
1940,75,2,69
1940,79,1,65
1941,112,1,72
1941,149,2,78
1941,147,2,186
1942,34,1,68
1942,128,1,75
1942,111,1,182
1943,42,1,162
1943,103,1,94
1943,20,2,80
1944,144,1,68
1944,64,2,70
1944,19,2,79
1944,67,1,77
1945,16,2,67
1945,118,2,65
1945,146,1,79
1946,116,1,74
1946,115,2,72
1946,86,1,74
1947,135,2,73
1947,101,1,66
1947,146,1,80
1947,132,2,81
1948,82,2,66
1948,100,2,177
1948,60,1,69
1949,131,1,158
1949,9,2,55
1949,99,2,74
1950,141,2,55
1950,70,2,131
1950,112,2,59
1950,45,1,170
1951,21,1,76
1951,20,2,81
1951,92,2,68
1952,2,1,192
1952,16,1,70
1952,20,1,70
1953,95,1,67
1953,67,1,78
1953,116,1,75
1953,148,1,62
1954,21,1,77
1954,75,2,70
1954,137,2,69
1955,83,1,70
1955,125,2,79
1955,94,1,78
1956,3,2,74
1956,67,1,79
1956,141,2,56
1957,71,2,64
1957,112,2,60
1957,59,2,79
1958,19,1,129
1958,50,1,165
1958,72,1,77
1958,105,1,69
1959,30,1,63
1959,139,2,186
1959,109,2,64
1960,148,1,63
1960,101,1,67
1960,82,1,60
1961,89,2,73
1961,114,1,87
1961,90,2,63
1961,146,1,81
1962,150,1,78
1962,137,2,70
1962,39,2,75
1962,136,2,75
1963,31,1,83
1963,52,2,72
1963,119,1,64
1964,9,2,56
1964,109,2,65
1964,118,2,66
1965,114,2,48
1965,54,2,68
1965,26,2,78
1966,50,1,166
1966,91,2,63
1966,11,1,69
1967,37,1,174
1967,97,2,64
1967,107,1,78
1968,20,2,82
1968,54,2,69
1968,95,1,68
1968,119,2,81
1969,92,2,69
1969,77,1,82
1969,74,2,78
1970,141,1,59
1970,109,2,66
1970,20,1,71
1971,5,2,137
1971,15,2,83
1971,111,1,183
1972,67,1,80
1972,64,2,71
1972,22,1,74
1973,90,2,64
1973,103,1,95
1973,59,2,80
1973,6,1,61
1974,68,1,71
1974,11,1,70
1974,118,2,67
1975,38,2,72
1975,132,1,72
1975,52,1,72
1976,59,2,81
1976,132,1,73
1976,63,1,76
1977,96,2,163
1977,102,1,133
1977,12,1,72
1977,135,1,86
1978,41,1,74
1978,38,1,81
1978,56,1,82
1979,20,2,83
1979,124,1,78
1979,77,1,83
1979,72,1,78
1980,96,1,74
1980,16,1,71
1980,55,2,62
1980,19,1,130
1981,25,2,68
1981,36,2,132
1981,141,2,57
1982,42,1,163
1982,139,2,187
1982,75,2,71
1983,114,2,49
1983,63,1,77
1983,72,1,79
1983,59,2,82
1984,102,1,134
1984,64,2,72
1984,113,1,86
1985,34,1,69
1985,106,2,68
1985,150,2,81
1986,116,1,76
1986,61,1,60
1986,97,2,65
1987,141,2,58
1987,32,2,62
1987,74,1,84
1988,6,1,62
1988,100,2,178
1988,78,2,190
1988,132,1,74
1989,57,1,67
1989,22,1,75
1989,102,1,135
1989,107,1,79
1990,118,2,68
1990,107,1,80
1990,20,2,84
1991,69,2,66
1991,110,2,68
1991,120,2,82
1992,128,1,76
1992,127,2,66
1992,107,1,81
1993,43,1,78
1993,92,2,70
1993,117,2,88
1993,67,1,81
1994,128,1,77
1994,56,1,83
1994,45,1,171
1995,83,2,67
1995,24,2,79
1995,100,2,179
1996,31,1,84
1996,74,1,85
1996,30,1,64
1997,105,2,70
1997,64,2,73
1997,33,2,75
1998,6,1,63
1998,51,2,60
1998,137,2,71
1999,16,1,72
1999,21,1,78
1999,39,2,76
2000,82,2,67
2000,96,2,164
2000,42,2,75
2001,70,2,132
2001,121,1,78
2001,75,2,72
2001,105,1,70
2002,74,2,79
2002,122,2,74
2002,150,1,79
2003,18,2,73
2003,126,1,79
2003,31,1,85
2004,12,1,73
2004,59,2,83
2004,133,2,183
2005,52,1,73
2005,80,1,84
2005,1,1,175
2006,110,2,69
2006,71,2,65
2006,130,1,75
2007,114,2,50
2007,50,1,167
2007,42,2,76
2008,16,1,73
2008,60,1,70
2008,29,1,64
2009,52,1,74
2009,119,1,65
2009,141,2,59
2009,88,2,71
2010,148,1,64
2010,94,1,79
2010,15,2,84
2011,13,2,72
2011,20,1,72
2011,105,2,71
2012,141,2,60
2012,39,2,77
2012,43,1,79
2013,45,1,172
2013,82,2,68
2013,5,2,138
2014,5,2,139
2014,132,1,75
2014,70,2,133
2015,32,1,65
2015,30,2,58
2015,83,2,68
2016,67,1,82
2016,31,1,86
2016,54,2,70
2017,36,2,133
2017,16,1,74
2017,136,2,76
2018,42,2,77
2018,88,2,72
2018,63,1,78
2019,27,2,86
2019,132,1,76
2019,130,2,77
2019,114,1,88
2020,118,2,69
2020,67,1,83
2020,69,2,67
2020,100,1,69
2021,51,2,61
2021,45,1,173
2021,110,2,70
2022,115,2,73
2022,105,1,71
2022,118,1,182
2023,60,1,71
2023,88,1,58
2023,3,1,61
2024,75,1,89
2024,69,2,68
2024,27,2,87
2025,67,1,84
2025,26,1,75
2025,105,1,72
2025,62,2,72
2026,101,1,68
2026,46,2,74
2026,126,1,80
2027,15,2,85
2027,92,1,53
2027,54,2,71
2028,70,2,134
2028,47,2,82
2028,11,1,71
2028,38,2,73
2029,6,2,176
2029,71,2,66
2029,114,1,89
2030,38,2,74
2030,88,1,59
2030,120,1,56
2031,109,2,67
2031,90,2,65
2031,121,1,79
2032,76,2,173
2032,121,1,80
2032,126,1,81
2033,137,2,72
2033,36,2,134
2033,53,1,83
2034,59,1,82
2034,137,1,75
2034,86,1,75
2034,120,2,83
2035,141,2,61
2035,149,2,79
2035,16,1,75
2036,109,2,68
2036,78,2,191
2036,89,2,74
2036,83,1,71
2037,121,2,62
2037,39,2,78
2037,6,2,177
2038,128,1,78
2038,130,1,76
2038,92,2,71
2039,59,1,83
2039,3,1,62
2039,15,2,86
2040,135,1,87
2040,2,1,193
2040,97,1,56
2041,52,2,73
2041,59,2,84
2041,141,1,60
2042,38,2,75
2042,132,1,77
2042,57,1,68
2043,105,2,72
2043,93,2,169
2043,102,1,136
2044,110,2,71
2044,45,1,174
2044,27,2,88
2045,32,1,66
2045,140,2,70
2045,72,1,80
2046,131,1,159
2046,40,2,138
2046,150,1,80
2047,47,2,83
2047,28,2,66
2047,85,2,70
2048,23,2,134
2048,78,2,192
2048,65,2,84
2049,64,2,74
2049,92,1,54
2049,105,2,73
2050,36,2,135
2050,3,1,63
2050,13,2,73
2051,111,1,184
2051,101,2,80
2051,83,1,72
2052,69,2,69
2052,93,2,170
2052,146,1,82
2053,141,2,62
2053,4,1,58
2053,107,1,82
2053,89,2,75
2054,82,2,69
2054,42,2,78
2054,70,2,135
2055,126,1,82
2055,113,1,87
2055,75,2,73
2056,41,2,70
2056,88,2,73
2056,50,1,168
2056,61,1,61
2057,56,1,84
2057,75,2,74
2057,21,1,79
2058,101,1,69
2058,73,1,174
2058,107,1,83
2059,135,1,88
2059,89,2,76
2059,101,2,81
2060,69,1,66
2060,9,2,57
2060,102,1,137
2061,93,2,171
2061,94,1,80
2061,18,2,74
2061,96,2,165
2062,49,1,162
2062,41,2,71
2062,107,1,84
2063,62,2,73
2063,112,2,61
2063,133,2,184
2064,36,2,136
2064,86,1,76
2064,90,2,66
2065,111,1,185
2065,49,2,174
2065,37,1,175
2066,129,2,84
2066,53,1,84
2066,135,2,74
2067,127,2,67
2067,24,1,74
2067,50,1,169
2067,38,2,76
2068,76,2,174
2068,87,2,77
2068,102,1,138
2068,26,2,79
2069,136,2,77
2069,103,1,96
2069,119,1,66
2070,80,1,85
2070,92,2,72
2070,3,2,75
2071,100,2,180
2071,140,2,71
2071,114,2,51
2071,99,2,75
2072,25,2,69
2072,150,2,82
2072,131,1,160
2073,83,2,69
2073,18,2,75
2073,148,1,65
2074,119,1,67
2074,75,1,90
2074,83,1,73
2075,85,2,71
2075,57,1,69
2075,124,2,85
2076,124,1,79
2076,56,2,67
2076,99,2,76
2077,60,1,72
2077,96,1,75
2077,101,2,82
2078,70,2,136
2078,23,1,183
2078,22,1,76
2079,63,1,79
2079,82,2,70
2079,81,2,91
2080,3,2,76
2080,28,2,67
2080,94,1,81
2081,122,2,75
2081,82,2,71
2081,53,1,85
2082,54,2,72
2082,41,1,75
2082,33,2,76
2083,137,2,73
2083,82,1,61
2083,48,1,66
2084,137,2,74
2084,74,1,86
2084,57,1,70
2085,55,2,63
2085,126,1,83
2085,111,1,186
2086,124,2,86
2086,84,2,66
2086,147,2,187
2087,63,1,80
2087,96,1,76
2087,120,1,57
2088,120,1,58
2088,52,1,75
2088,95,2,80
2089,150,1,81
2089,146,1,83
2089,106,2,69
2090,39,2,79
2090,99,2,77
2090,15,2,87
2091,107,1,85
2091,4,1,59
2091,41,2,72
2092,140,2,72
2092,42,1,164
2092,26,1,76
2093,150,1,82
2093,43,2,101
2093,141,1,61
2093,103,1,97
2094,131,1,161
2094,67,1,85
2094,31,1,87
2095,75,2,75
2095,133,2,185
2095,126,1,84
2096,17,1,75
2096,11,1,72
2096,78,1,61
2097,23,2,135
2097,26,2,80
2097,58,1,159
2098,97,1,57
2098,39,2,80
2098,114,2,52
2099,20,2,85
2099,79,1,66
2099,116,1,77
2100,132,1,78
2100,47,2,84
2100,124,1,80
2101,124,1,81
2101,23,2,136
2101,42,2,79
2102,137,1,76
2102,67,1,86
2102,106,2,70
2103,144,1,69
2103,64,2,75
2103,125,2,80
2104,56,1,85
2104,16,1,76
2104,80,1,86
2105,34,1,70
2105,112,1,73
2105,50,1,170
2106,99,2,78
2106,73,1,175
2106,91,2,64
2107,74,1,87
2107,6,1,64
2107,69,2,70
2107,49,2,175
2108,82,1,62
2108,18,2,76
2108,146,1,84
2109,121,1,81
2109,22,1,77
2109,75,2,76
2110,129,2,85
2110,55,2,64
2110,25,2,70
2111,38,1,82
2111,127,2,68
2111,45,1,175
2111,64,2,76
2112,23,1,184
2112,141,1,62
2112,118,2,70
2113,136,2,78
2113,130,2,78
2113,141,1,63
2114,64,2,77
2114,51,2,62
2114,114,2,53
2115,24,2,80
2115,133,2,186
2115,86,1,77
2116,82,1,63
2116,32,2,63
2116,59,2,85
2117,139,2,188
2117,84,2,67
2117,149,2,80
2118,129,2,86
2118,43,1,80
2118,37,1,176
2119,63,1,81
2119,123,2,71
2119,110,2,72
2120,83,2,70
2120,46,2,75
2120,22,1,78
2121,63,1,82
2121,32,2,64
2121,9,2,58
2122,52,1,76
2122,132,2,82
2122,93,2,172
2123,1,1,176
2123,99,2,79
2123,47,2,85
2124,6,1,65
2124,114,1,90
2124,75,1,91
2125,137,1,77
2125,74,1,88
2125,3,2,77
2126,21,1,80
2126,47,2,86
2126,3,2,78
2127,53,1,86
2127,41,2,73
2127,82,1,64
2128,127,2,69
2128,54,2,73
2128,150,1,83
2129,41,1,76
2129,69,2,71
2129,56,2,68
2130,87,2,78
2130,16,1,77
2130,149,2,81
2131,100,1,70
2131,33,2,77
2131,140,2,73
2132,149,2,82
2132,94,1,82
2132,38,2,77
2133,76,2,175
2133,43,1,81
2133,48,1,67
2134,66,2,63
2134,29,1,65
2134,101,2,83
2135,114,2,54
2135,97,1,58
2135,60,1,73
2136,22,1,79
2136,117,2,89
2136,77,1,84
2137,81,2,92
2137,4,1,60
2137,41,1,77
2138,40,2,139
2138,76,2,176
2138,56,2,69
2138,113,1,88
2139,48,1,68
2139,17,1,76
2139,31,1,88
2140,100,2,181
2140,83,1,74
2140,119,2,82
2141,40,2,140
2141,23,1,185
2141,24,1,75
2142,102,2,73
2142,77,1,85
2142,126,1,85
2143,91,1,72
2143,24,2,81
2143,135,1,89
2143,37,1,177
2144,31,1,89
2144,72,1,81
2144,19,2,80
2144,1,1,177
2145,136,2,79
2145,19,2,81
2145,3,2,79
2146,22,1,80
2146,52,1,77
2146,26,1,77
2147,63,1,83
2147,121,1,82
2147,133,2,187
2148,121,1,83
2148,95,1,69
2148,105,2,74
2149,29,1,66
2149,147,2,188
2149,43,1,82
2150,150,1,84
2150,115,2,74
2150,124,1,82
2151,119,2,83
2151,25,2,71
2151,77,1,86
2152,32,2,65
2152,91,2,65
2152,49,1,163
2153,114,1,91
2153,97,2,66
2153,120,2,84
2153,40,2,141
2154,86,1,78
2154,38,2,78
2154,54,2,74
2155,88,1,60
2155,105,1,73
2155,45,1,176
2155,38,2,79
2156,115,2,75
2156,74,1,89
2156,40,2,142
2157,3,1,64
2157,126,1,86
2157,148,1,66
2158,56,1,86
2158,141,2,63
2158,131,1,162
2158,111,1,187
2159,34,1,71
2159,78,2,193
2159,132,2,83
2160,77,1,87
2160,60,1,74
2160,84,2,68
2160,83,2,71
2161,36,2,137
2161,149,2,83
2161,58,1,160
2161,141,2,64
2162,41,2,74
2162,121,2,63
2162,16,1,78
2163,43,1,83
2163,9,2,59
2163,124,1,83
2164,9,1,73
2164,126,1,87
2164,147,2,189
2165,71,2,67
2165,32,2,66
2165,106,2,71
2166,51,2,63
2166,93,2,173
2166,59,1,84
2167,16,1,79
2167,6,2,178
2167,88,2,74
2167,119,1,68
2168,123,2,72
2168,47,2,87
2168,45,1,177
2169,16,2,68
2169,38,1,83
2169,128,1,79
2169,42,2,80
2170,3,1,65
2170,43,1,84
2170,71,2,68
2171,99,2,80
2171,136,2,80
2171,54,2,75
2172,117,2,90
2172,50,1,171
2172,11,1,73
2173,74,1,90
2173,120,2,85
2173,90,2,67
2174,93,2,174
2174,103,1,98
2174,54,2,76
2175,128,1,80
2175,49,2,176
2175,16,1,80
2176,106,2,72
2176,49,1,164
2176,10,2,56
2177,149,2,84
2177,124,1,84
2177,83,2,72
2178,9,2,60
2178,49,2,177
2178,47,2,88
2179,19,2,82
2179,112,2,62
2179,115,2,76
2180,127,2,70
2180,135,2,75
2180,23,1,186
2181,106,2,73
2181,60,1,75
2181,67,1,87
2182,80,1,87
2182,72,1,82
2182,83,1,75
2182,112,1,74
2183,63,1,84
2183,26,2,81
2183,68,1,72
2184,27,2,89
2184,52,2,74
2184,46,2,76
2185,105,2,75
2185,62,1,77
2185,80,1,88
2186,19,1,131
2186,24,2,82
2186,102,2,74
2186,81,2,93
2187,20,1,73
2187,59,1,85
2187,111,1,188
2188,23,2,137
2188,42,2,81
2188,9,2,61
2189,59,2,86
2189,38,2,80
2189,21,1,81
2190,131,1,163
2190,19,1,132
2190,112,1,75
2191,83,1,76
2191,48,1,69
2191,39,2,81
2192,19,1,133
2192,37,1,178
2192,124,1,85
2193,77,1,88
2193,32,1,67
2193,126,1,88
2194,137,1,78
2194,79,1,67
2194,53,1,87
2195,90,2,68
2195,63,1,85
2195,30,2,59
2196,101,1,70
2196,57,1,71
2196,63,1,86
2197,5,2,140
2197,79,1,68
2197,9,2,62
2198,50,1,172
2198,137,2,75
2198,100,1,71
2199,38,2,81
2199,19,1,134
2199,69,1,67
2200,119,1,69
2200,11,1,74
2200,2,1,194
2200,71,2,69
2201,144,1,70
2201,79,1,69
2201,92,1,55
2202,141,1,64
2202,130,2,79
2202,15,2,88
2203,46,2,77
2203,118,1,183
2203,122,2,76
2204,57,1,72
2204,88,2,75
2204,91,1,73
2205,92,1,56
2205,140,2,74
2205,59,1,86
2206,133,2,188
2206,32,2,67
2206,77,1,89
2207,95,1,70
2207,79,1,70
2207,16,1,81
2208,24,2,83
2208,132,1,79
2208,120,2,86
2209,76,2,177
2209,111,1,189
2209,125,2,81
2210,147,2,190
2210,74,2,80
2210,69,2,72
2211,22,1,81
2211,71,1,69
2211,103,1,99
2212,42,2,82
2212,59,1,87
2212,3,1,66
2212,67,1,88
2213,49,2,178
2213,67,1,89
2213,73,1,176
2213,65,2,85
2214,51,2,64
2214,71,1,70
2214,56,2,70
2215,37,1,179
2215,38,1,84
2215,86,1,79
2215,124,2,87
2216,69,2,73
2216,137,1,79
2216,88,2,76
2217,82,2,72
2217,101,2,84
2217,83,2,73
2218,106,2,74
2218,17,1,77
2218,132,2,84
2219,121,1,84
2219,117,2,91
2219,21,1,82
2219,109,2,69
2220,12,2,162
2220,114,2,55
2220,38,1,85
2221,112,1,76
2221,22,1,82
2221,21,1,83
2222,56,2,71
2222,105,1,74
2222,114,2,56
2223,73,1,177
2223,96,1,77
2223,86,1,80
2224,68,1,73
2224,132,1,80
2224,20,1,74
2225,117,2,92
2225,97,2,67
2225,119,2,84
2226,59,1,88
2226,71,2,70
2226,24,1,76
2227,73,1,178
2227,114,1,92
2227,3,1,67
2228,6,1,66
2228,102,2,75
2228,112,1,77
2229,40,2,143
2229,34,1,72
2229,107,1,86
2230,11,1,75
2230,136,2,81
2230,115,2,77
2231,94,1,83
2231,121,2,64
2231,61,1,62
2232,52,1,78
2232,105,2,76
2232,120,1,59
2233,131,1,164
2233,91,2,66
2233,52,1,79
2233,72,1,83
2234,71,2,71
2234,121,1,85
2234,79,1,71
2235,16,2,69
2235,74,2,81
2235,60,1,76
2236,32,1,68
2236,69,1,68
2236,16,1,82
2236,93,2,175
2237,56,1,87
2237,26,2,82
2237,83,2,74
2238,59,2,87
2238,137,2,76
2238,149,2,85
2239,9,1,74
2239,23,2,138
2239,1,1,178
2240,56,2,72
2240,53,1,88
2240,107,1,87
2240,37,1,180
2241,29,1,67
2241,20,2,86
2241,76,2,178
2242,2,1,195
2242,118,2,71
2242,146,1,85
2243,144,1,71
2243,53,1,89
2243,115,2,78
2244,3,2,80
2244,120,1,60
2244,74,2,82
2245,127,2,71
2245,109,2,70
2245,135,2,76
2246,62,1,78
2246,49,2,179
2246,69,2,74
2246,64,2,78
2247,93,2,176
2247,96,1,78
2247,92,2,73
2247,130,2,80
2248,97,1,59
2248,28,2,68
2248,53,1,90
2249,38,1,86
2249,4,1,61
2249,148,1,67
2250,123,2,73
2250,9,1,75
2250,112,2,63
2251,124,1,86
2251,101,1,71
2251,70,2,137
2252,43,1,85
2252,150,1,85
2252,49,1,165
2253,113,1,89
2253,63,1,87
2253,100,1,72
2254,147,2,191
2254,58,1,161
2254,37,1,181
2255,4,1,62
2255,20,2,87
2255,11,1,76
2256,51,2,65
2256,55,2,65
2256,15,2,89
2257,100,2,182
2257,23,2,139
2257,76,2,179
2258,49,1,166
2258,45,1,178
2258,75,2,77
2259,48,1,70
2259,70,2,138
2259,2,1,196
2259,52,1,80
2260,3,1,68
2260,92,1,57
2260,103,1,100
2261,83,1,77
2261,150,2,83
2261,19,1,135
2262,23,2,140
2262,132,2,85
2262,92,1,58
2263,26,2,83
2263,21,1,84
2263,19,1,136
2264,51,2,66
2264,26,1,78
2264,3,2,81
2265,140,2,75
2265,59,2,88
2265,149,2,86
2266,132,1,81
2266,22,1,83
2266,90,2,69
2267,36,2,138
2267,13,2,74
2267,25,2,72
2267,10,2,57
2268,133,2,189
2268,61,1,63
2268,74,2,83
2269,150,2,84
2269,16,1,83
2269,76,2,180
2269,149,2,87
2270,72,1,84
2270,144,1,72
2270,121,2,65
2271,86,1,81
2271,56,2,73
2271,74,1,91
2272,53,1,91
2272,88,1,61
2272,57,1,73
2273,21,1,85
2273,57,1,74
2273,31,1,90
2274,141,1,65
2274,76,2,181
2274,27,2,90
2275,34,1,73
2275,53,1,92
2275,23,1,187
2276,129,2,87
2276,77,1,90
2276,51,2,67
2277,121,2,66
2277,32,1,69
2277,78,2,194
2278,148,1,68
2278,17,1,78
2278,26,2,84
2278,76,2,182
2279,146,1,86
2279,97,1,60
2279,88,1,62
2280,57,1,75
2280,132,2,86
2280,123,2,74
2281,112,2,64
2281,85,2,72
2281,111,1,190
2282,6,2,179
2282,118,1,184
2282,89,2,77
2283,120,1,61
2283,112,2,65
2283,107,1,88
2284,12,2,163
2284,107,1,89
2284,133,2,190
2285,136,2,82
2285,24,2,84
2285,47,2,89
2286,10,2,58
2286,119,1,70
2286,42,2,83
2287,47,2,90
2287,41,1,78
2287,88,2,77
2287,82,2,73
2288,51,2,68
2288,102,1,139
2288,22,1,84
2289,12,1,74
2289,59,1,89
2289,43,2,102
2290,17,1,79
2290,20,2,88
2290,136,2,83
2290,24,1,77
2291,15,2,90
2291,88,1,63
2291,121,1,86
2292,53,1,93
2292,107,1,90
2292,51,2,69
2293,16,1,84
2293,64,2,79
2293,150,2,85
2293,112,1,78
2294,112,2,66
2294,62,1,79
2294,49,2,180
2295,114,2,57
2295,128,1,81
2295,23,2,141
2295,47,2,91
2296,146,1,87
2296,9,1,76
2296,129,2,88
2297,130,1,77
2297,115,2,79
2297,30,1,65
2298,118,2,72
2298,17,1,80
2298,66,2,64
2299,29,1,68
2299,49,1,167
2299,79,1,72
2300,112,1,79
2300,68,1,74
2300,109,2,71
2301,24,2,85
2301,86,1,82
2301,36,2,139
2302,42,1,165
2302,130,1,78
2302,62,1,80
2303,3,1,69
2303,94,1,84
2303,26,2,85
2303,45,1,179
2304,113,1,90
2304,144,1,73
2304,134,2,80
2305,71,2,72
2305,2,1,197
2305,135,2,77
2306,23,1,188
2306,105,2,77
2306,76,2,183
2306,147,2,192
2307,130,2,81
2307,103,1,101
2307,75,1,92
2308,102,2,76
2308,96,1,79
2308,54,2,77
2309,2,1,198
2309,148,1,69
2309,101,2,85
2309,71,1,71
2310,37,1,182
2310,110,2,73
2310,83,2,75
2311,100,2,183
2311,101,1,72
2311,135,1,90
2311,136,2,84
2312,23,2,142
2312,124,1,87
2312,100,2,184
2312,37,1,183
2313,1,1,179
2313,33,2,78
2313,141,2,65
2313,95,2,81
2314,49,2,181
2314,41,1,79
2314,111,1,191
2315,69,2,75
2315,102,2,77
2315,62,1,81
2316,97,1,61
2316,150,1,86
2316,95,2,82
2317,124,2,88
2317,126,1,89
2317,72,1,85
2318,150,1,87
2318,75,1,93
2318,148,1,70
2318,54,2,78
2319,109,2,72
2319,96,1,80
2319,92,2,74
2320,5,2,141
2320,55,2,66
2320,19,2,83
2321,50,1,173
2321,86,1,83
2321,2,1,199
2321,26,2,86
2322,127,2,72
2322,80,1,89
2322,150,1,88
2323,78,1,62
2323,95,1,71
2323,15,2,91
2324,57,1,76
2324,68,1,75
2324,63,1,88
2325,106,2,75
2325,82,1,65
2325,123,2,75
2326,32,2,68
2326,82,2,74
2326,60,1,77
2326,120,1,62
2327,69,2,76
2327,141,1,66
2327,3,1,70
2328,136,2,85
2328,62,1,82
2328,58,1,162
2329,147,2,193
2329,41,2,75
2329,76,2,184
2330,71,1,72
2330,21,1,86
2330,55,2,67
2331,69,2,77
2331,132,2,87
2331,150,2,86
2332,33,2,79
2332,30,2,60
2332,88,1,64
2333,38,1,87
2333,100,2,185
2333,118,2,73
2334,144,1,74
2334,76,2,185
2334,95,2,83
2335,58,1,163
2335,81,2,94
2335,51,2,70
2336,96,1,81
2336,32,1,70
2336,26,2,87
2337,130,2,82
2337,135,1,91
2337,68,1,76
2337,63,1,89
2338,57,1,77
2338,61,1,64
2338,146,1,88
2338,82,2,75
2339,16,2,70
2339,37,1,184
2339,54,2,79
2340,102,2,78
2340,86,1,84
2340,137,1,80
2341,60,1,78
2341,10,2,59
2341,13,2,75
2341,57,1,78
2342,114,1,93
2342,95,1,72
2342,6,1,67
2343,59,1,90
2343,53,1,94
2343,30,1,66
2344,51,2,71
2344,15,2,92
2344,91,2,67
2345,6,1,68
2345,111,1,192
2345,75,1,94
2345,59,2,89
2346,99,2,81
2346,23,2,143
2346,50,1,174
2347,83,1,78
2347,4,1,63
2347,49,1,168
2347,117,2,93
2348,78,1,63
2348,45,1,180
2348,32,1,71
2349,60,1,79
2349,105,2,78
2349,77,1,91
2350,10,2,60
2350,149,2,88
2350,137,2,77
2351,101,1,73
2351,77,1,92
2351,71,2,73
2351,52,2,75
2352,77,1,93
2352,30,2,61
2352,101,2,86
2353,32,2,69
2353,6,1,69
2353,134,2,81
2354,6,2,180
2354,127,2,73
2354,99,2,82
2355,30,1,67
2355,112,1,80
2355,6,1,70
2356,148,1,71
2356,32,1,72
2356,9,2,63
2357,105,2,79
2357,112,2,67
2357,38,1,88
2358,85,2,73
2358,74,2,84
2358,39,2,82
2359,16,1,85
2359,46,2,78
2359,100,1,73
2359,71,2,74
2360,50,1,175
2360,6,1,71
2360,48,1,71
2361,83,2,76
2361,62,2,74
2361,110,2,74
2362,136,2,86
2362,42,2,84
2362,117,2,94
2363,92,2,75
2363,141,1,67
2363,124,1,88
2364,19,2,84
2364,141,1,68
2364,109,2,73
2365,10,2,61
2365,120,1,63
2365,17,1,81
2366,141,2,66
2366,42,2,85
2366,99,2,83
2367,23,2,144
2367,120,1,64
2367,137,1,81
2368,102,1,140
2368,91,1,74
2368,105,1,75
2368,147,2,194
2369,12,1,75
2369,36,2,140
2369,102,1,141
2370,3,1,71
2370,33,2,80
2370,117,2,95
2370,28,2,69
2371,105,2,80
2371,121,2,67
2371,112,1,81
2372,131,1,165
2372,3,1,72
2372,106,2,76
2372,59,2,90
2373,82,1,66
2373,72,1,86
2373,92,2,76
2374,80,1,90
2374,99,2,84
2374,131,1,166
2375,49,1,169
2375,67,1,90
2375,12,2,164
2376,137,2,78
2376,3,2,82
2376,147,2,195
2377,56,2,74
2377,49,1,170
2377,29,1,69
2377,121,1,87
2378,30,2,62
2378,81,2,95
2378,26,1,79
2379,69,1,69
2379,130,2,83
2379,6,1,72
2380,86,1,85
2380,83,2,77
2380,113,1,91
2381,88,1,65
2381,137,2,79
2381,54,2,80
2381,73,1,179
2382,76,2,186
2382,27,2,91
2382,146,1,89
2383,149,2,89
2383,22,1,85
2383,91,1,75
2384,19,1,137
2384,25,2,73
2384,80,1,91
2385,88,1,66
2385,136,2,87
2385,56,1,88
2386,82,2,76
